entity_id,year,absolute_ghg_scope_1,absolute_ghg_scope_2,intensity_ghg_scope_1,intensity_ghg_scope_2,exchange,is_eu
1031123,2004,6094485.383,1582.414375,3167.52975,0.822439352,NYSE,#N/A
1031123,2005,5547607.744,1891.407577,2503.925747,0.853691239,NYSE,#N/A
1031123,2006,6262064.482,1434.515028,2544.620441,0.582922178,NYSE,#N/A
1031123,2007,5752387.565,1392.225544,2267.907084,0.548891767,NYSE,#N/A
1031123,2008,5278201.565,1607.810634,1639.743009,0.499487603,NYSE,#N/A
1031123,2009,5378522.875,1153.770599,2328.778214,0.499556457,NYSE,#N/A
1031123,2010,5290978.886,1281.443965,1985.372772,0.480845608,NYSE,#N/A
1031123,2011,5319441.675,1442.828338,1640.618095,0.444996002,NYSE,#N/A
1031123,2012,4924973.011,1470.464399,1459.255595,0.435694449,NYSE,#N/A
1031123,2013,4735975.911,1391.697618,1462.411543,0.429739234,NYSE,#N/A
1031123,2014,6072777.477,1628.516533,1874.58018,0.502699931,NYSE,#N/A
1031123,2015,5790394.616,1283.991424,2224.527768,0.493278052,NYSE,#N/A
1031123,2016,5522662.922,1223.132595,2319.809438,0.513780142,NYSE,#N/A
1031123,2017,4420555.62,1415.010717,1729.73563,0.5536848,NYSE,#N/A
1031123,2018,4618228.434,1547.960128,1614.285981,0.541084178,NYSE,#N/A
1031123,2019,5696096.466,1420.103361,1981.525257,0.494017384,NYSE,#N/A
1031123,2020,4680788.358,1248.036,1814.418,0.484,NYSE,#N/A
1031123,2021,4681703.926,1434.4,1642.485,0.503,NYSE,#N/A
3002572,2004,224996.8238,19045.34542,433.3503924,36.68188632,OTCPK,#N/A
3002572,2005,277697.3913,30966.34656,313.5669408,34.96620012,OTCPK,#N/A
3002572,2006,278447.2335,34789.6251,239.5481991,29.92951999,OTCPK,#N/A
3002572,2007,271366.7945,34938.28864,234.1892558,30.15170604,OTCPK,#N/A
3002572,2008,231887.2167,43644.52793,170.7451059,32.13669839,OTCPK,#N/A
3002572,2009,184425.2488,25816.02642,259.7904546,36.36572153,OTCPK,#N/A
3002572,2010,192507.4821,29042.84478,218.302049,32.93436938,OTCPK,#N/A
3002572,2011,211761.2436,37975.18771,175.2453736,31.42678918,OTCPK,#N/A
3002572,2012,266371.4119,40605.37417,202.5453266,30.87579375,OTCPK,#N/A
3002572,2013,276752.2904,44660.39619,204.7211587,33.03650367,OTCPK,#N/A
3002572,2014,305637.6937,61078.14737,194.3085881,38.83031716,OTCPK,#N/A
3002572,2015,155295.2892,31196.14222,181.7954268,36.51956229,OTCPK,#N/A
3002572,2016,167159.7064,24438.55568,277.5909302,40.58347285,OTCPK,#N/A
3002572,2017,217376.3397,31719.19228,293.8987598,42.88521595,OTCPK,#N/A
3002572,2018,223765.1139,35885.90647,265.3505935,42.55509904,OTCPK,#N/A
3002572,2019,155574.4293,25643.56109,230.6056755,38.01107131,OTCPK,#N/A
3002572,2020,97379.596,15008.194,237.231,36.562,OTCPK,#N/A
3007562,2004,137091063.9,13580578.87,470.6956995,46.62827678,NYSE,#N/A
3007562,2005,138080338.4,15175192.35,384.6731161,42.27602999,NYSE,#N/A
3007562,2006,145569351.3,14640478.9,398.3105212,40.0596467,NYSE,#N/A
3007562,2007,141060048.9,14593757.55,361.3884962,37.3884465,NYSE,#N/A
3007562,2008,131052150,16644752.62,285.1569589,36.21739161,NYSE,#N/A
3007562,2009,128042858.4,14999999.99,424.6860819,49.75124193,NYSE,#N/A
3007562,2010,132000000,13599629.14,356.6351152,36.743222,NYSE,#N/A
3007562,2011,115000000,14000000,246.2373804,29.97672457,NYSE,#N/A
3007562,2012,131991358.5,14000000,291.2925596,30.8966881,NYSE,#N/A
3007562,2013,133990959.5,14000000,318.3923418,33.26711593,NYSE,#N/A
3007562,2014,120990342.2,8000000,307.0002719,20.29915885,NYSE,#N/A
3007562,2015,117989600.2,8000000,454.7015671,30.82994204,NYSE,#N/A
3007562,2016,296000000,8007265.512,1354.022,36.628,NYSE,#N/A
3007562,2017,113999999.7,8008591.894,480.684,33.768,NYSE,#N/A
3007562,2018,115999999.7,8009822.487,415.276,28.675,NYSE,#N/A
3007562,2019,111000000,9000000,434.301,35.214,NYSE,#N/A
3007562,2020,105000000,7000000,584.034,38.936,NYSE,#N/A
3009150,2004,5094923.485,772817.4921,304.4835645,46.1852323,NYSE,#N/A
3009150,2005,5583829.944,947810.7289,245.4754448,41.66750468,NYSE,#N/A
3009150,2006,4841165.358,1130709.577,172.4860245,40.28608514,NYSE,#N/A
3009150,2007,5834006.729,1204602.777,184.3462802,38.06372726,NYSE,#N/A
3009150,2008,10707786.38,566999.99,260.1186237,13.7738326,NYSE,#N/A
3009150,2009,9085389.245,453050.02,306.793727,15.29850845,NYSE,#N/A
3009150,2010,6869065.735,800000,202.8546966,23.6253027,NYSE,#N/A
3009150,2011,4503057.821,707350,117.0659237,18.38896688,NYSE,#N/A
3009150,2012,5099008.796,760084.0071,135.2845187,20.16619371,NYSE,#N/A
3009150,2013,4398371.549,803189.6918,197.3780088,36.04333566,NYSE,#N/A
3009150,2014,5561600.033,427907,517.9845425,39.85349725,NYSE,#N/A
3009150,2015,5082731.595,552403.193,765.933,83.243,NYSE,#N/A
3009150,2016,4073414.916,522442,855.4,109.711,NYSE,#N/A
3009150,2017,3723843.5,423970.662,681.274,77.565,NYSE,#N/A
3009150,2018,3577699.743,342980.906,565.823,54.243,NYSE,#N/A
3009150,2019,3935581.934,401235.547,623.607,63.577,NYSE,#N/A
3009150,2020,3250701,220310.358,715.541,48.494,NYSE,#N/A
3010401,2004,47395395.81,5814.361522,4504.40941,0.552590907,NYSE,#N/A
3010401,2005,49141114.97,5957.368933,4148.329813,0.502901311,NYSE,#N/A
3010401,2006,49999997.79,7429.206172,3182.686046,0.472896637,NYSE,#N/A
3010401,2007,54974431.84,6787.180748,3601.810381,0.44468196,NYSE,#N/A
3010401,2008,54509510.76,7090.446856,3321.725214,0.432080857,NYSE,#N/A
3010401,2009,47790143.77,6696.341839,3055.049784,0.428072738,NYSE,#N/A
3010401,2010,51597177.02,6410.0683,3368.621598,0.418493719,NYSE,#N/A
3010401,2011,48112116.07,6125.497858,3136.178611,0.399289346,NYSE,#N/A
3010401,2012,61329826.48,5593.136332,4302.036089,0.392335601,NYSE,#N/A
3010401,2013,45455621.57,5849.315786,3003.146245,0.386450567,NYSE,#N/A
3010401,2014,47752192.17,141431,2805.487505,8.30920813,NYSE,#N/A
3010401,2015,49669111.59,144263,2840.508978,8.250204878,NYSE,#N/A
3010401,2016,41875092.69,144698.6125,2592.082494,8.956893378,NYSE,#N/A
3010401,2017,39293829.13,167570.2529,2285.189248,9.745289496,NYSE,#N/A
3010401,2018,38480404.08,161471.2085,2300.496447,9.653327467,NYSE,#N/A
3010401,2019,45652569.37,168341.676,2377.242729,8.76596938,NYSE,#N/A
3010401,2020,43363238.32,14539,2409.47,0.808,NYSE,#N/A
3010401,2021,43054842.92,17201,2522.4,1.008,NYSE,#N/A
4000762,2004,81712628.55,15163763.54,274.5848333,50.9558872,LSE,TRUE
4000762,2005,78066468.43,9373117.022,309.5811857,37.17012873,LSE,TRUE
4000762,2006,64365021.73,10099999.95,242.0593057,37.98334731,LSE,TRUE
4000762,2007,63423262.14,10660956.55,221.1403103,37.17196436,LSE,TRUE
4000762,2008,61423210.46,9200000.01,167.9606521,25.15723273,LSE,TRUE
4000762,2009,65186470.3,9600000.01,272.4366842,40.12170254,LSE,TRUE
4000762,2010,65085008.26,10157942.32,219.0625204,34.18950855,LSE,TRUE
4000762,2011,62039771.68,8970000,165.2116194,23.8870677,LSE,TRUE
4000762,2012,59884422.86,8360000,159.4451857,22.25890623,LSE,TRUE
4000762,2013,49247902.1,6560000,129.8950828,17.30249831,LSE,TRUE
4000762,2014,48640059.74,6640000,137.5691797,18.77998008,LSE,TRUE
4000762,2015,48927250.58,6910000,219.5090518,31.00128312,LSE,TRUE
4000762,2016,50124700.37,6215092.732,273.893,33.961,LSE,TRUE
4000762,2017,47987311.92,6107972.197,199.774,25.428,LSE,TRUE
4000762,2018,46544379.91,5409928.772,155.794,18.108,LSE,TRUE
4000762,2019,46937947.88,5208071.228,169.543,18.812,LSE,TRUE
4000762,2020,41792370.16,3700000,232.605,20.593,LSE,TRUE
4000820,2004,4622785.002,378300.1437,557.0197637,45.58305363,NYSE,#N/A
4000820,2005,4737808.366,486347.337,405.6315343,41.63904516,NYSE,#N/A
4000820,2006,2704827.882,352045.55,189.422671,24.6542151,NYSE,#N/A
4000820,2007,2704822.91,654837.4108,146.8115072,35.54305418,NYSE,#N/A
4000820,2008,3007225.046,949034.0784,109.3037955,34.49460059,NYSE,#N/A
4000820,2009,2693601.524,670231.0961,140.7462391,35.0209581,NYSE,#N/A
4000820,2010,2711182.913,798950.4876,116.1349882,34.22347677,NYSE,#N/A
4000820,2011,3440615.559,903841.4459,124.2578029,32.64222647,NYSE,#N/A
4000820,2012,6148762.386,922399.2275,214.7964223,32.22242813,NYSE,#N/A
4000820,2013,1481580.306,241033.4572,278.8757307,45.36938109,NYSE,#N/A
4000820,2014,3161035.801,638964.375,597.6690606,120.8114244,NYSE,#N/A
4000820,2015,2496652.37,503347.8125,895.7834394,180.5980841,NYSE,#N/A
4000820,2016,1872488.354,377511.625,1034.766922,208.6189437,NYSE,#N/A
4000820,2017,2005996.898,234003.0781,956.2885352,111.5527452,NYSE,#N/A
4000820,2018,2689919.938,174271,1039.933449,67.37384246,NYSE,#N/A
4000820,2019,1935610.961,39268,687.090768,13.93910286,NYSE,#N/A
4000820,2020,1166910,33974,666.155,19.395,NYSE,#N/A
4001703,2004,1127492.705,324104.3481,590.0014153,169.5993449,NYSE,#N/A
4001703,2005,1052372.268,317316.4214,499.4647691,150.6010543,NYSE,#N/A
4001703,2006,1199481.871,352184.5964,478.4530797,140.4804932,NYSE,#N/A
4001703,2007,4502682.353,283800.03,1754.064025,110.5570822,NYSE,#N/A
4001703,2008,4093663.178,362000,1282.877837,113.4440614,NYSE,#N/A
4001703,2009,3519159.296,327000,1568.944987,145.7862426,NYSE,#N/A
4001703,2010,3933049.325,340000,1359.50547,117.5250605,NYSE,#N/A
4001703,2011,3861885.346,290000,1244.966262,93.48807221,NYSE,#N/A
4001703,2012,3899543.346,320000,1181.679802,96.96969697,NYSE,#N/A
4001703,2013,4121227.276,335000,1190.074293,96.73693329,NYSE,#N/A
4001703,2014,4624530.582,420000,1268.036902,115.1631478,NYSE,#N/A
4001703,2015,4384918.581,346000,1527.31403,120.5154998,NYSE,#N/A
4001703,2016,4507082.224,334127.65,1869.383,138.585,NYSE,#N/A
4001703,2017,4600432.441,343100,1693.20296,126.2789842,NYSE,#N/A
4001703,2018,4775610.754,321000,1473.044649,99.01295497,NYSE,#N/A
4001703,2019,4371770.994,312129.16,1310.09,93.536,NYSE,#N/A
4001703,2020,3745363,303801,1432.809,116.221,NYSE,#N/A
4002506,2005,260860.1333,12127.9726,163.3405801,7.594069878,NYSE,#N/A
4002506,2016,338946.1485,6467.797236,220.4814601,4.207244673,NYSE,#N/A
4002506,2017,381893.7076,7927.081586,219.3908816,4.553961962,NYSE,#N/A
4002506,2018,407065.7515,8817.034912,207.1581432,4.487040668,NYSE,#N/A
4002506,2019,400013.566,8292.151,204.883,4.247,NYSE,#N/A
4002506,2020,386908.443,7876.705,208.531,4.245,NYSE,#N/A
4002506,2021,451526.533,10095.696,201.98,4.516,NYSE,#N/A
4004107,2004,1146634.517,620715.3042,483.4305914,261.6987036,NYSE,#N/A
4004107,2005,3425962.005,1056670.208,819.7811129,252.8452673,NYSE,#N/A
4004107,2006,2941323.472,1648640.828,507.9567347,284.7147617,NYSE,#N/A
4004107,2007,6115132.288,4478199.99,361.0088363,264.3720023,NYSE,#N/A
4004107,2008,5157788.02,3290000,289.8285019,184.8730052,NYSE,#N/A
4004107,2009,4929268.53,3833060.75,327.7439182,254.8577626,NYSE,#N/A
4004107,2010,5622379.655,4366486.863,296.1953248,230.0330241,NYSE,#N/A
4004107,2011,5358795.078,4586813.908,256.6472739,219.6749956,NYSE,#N/A
4004107,2012,5565527.064,3989072.04,309.0242679,221.4920622,NYSE,#N/A
4004107,2013,5859809.537,4327557.049,280.0922297,206.8523038,NYSE,#N/A
4004107,2014,5237173.338,4349380.141,243.9525497,202.5982924,NYSE,#N/A
4004107,2015,6158584.573,4567898.504,387.8934774,287.7053995,NYSE,#N/A
4004107,2016,5565692.837,4928744.403,375.2995844,332.3495889,NYSE,#N/A
4004107,2017,4677506.187,3548632,285.162,216.34,NYSE,#N/A
4004107,2018,5368637.711,3545018.961,288.203,190.306,NYSE,#N/A
4004107,2019,5065301.529,2063711.133,351.7082023,143.2933712,NYSE,#N/A
4004107,2020,4229894,2123599.314,297.922,149.57,NYSE,#N/A
4004170,2004,61816893.89,6644813.844,432.5975928,46.50072646,NYSE,#N/A
4004170,2005,61715920.43,7914107.073,333.740282,42.79700129,NYSE,#N/A
4004170,2006,65313528.41,7993905.105,334.3564933,40.92282477,NYSE,#N/A
4004170,2007,64113445.55,9577205.342,259.5055677,38.76469417,NYSE,#N/A
4004170,2008,63010609.66,9958914.141,237.8135767,37.58676523,NYSE,#N/A
4004170,2009,60765041.36,5097388,362.9887635,30.4499845,NYSE,#N/A
4004170,2010,62136046.95,4483820,313.504914,22.62293262,NYSE,#N/A
4004170,2011,61346993.84,4561010,252.96292,18.80721997,NYSE,#N/A
4004170,2012,56300503.61,3849319,244.1584607,16.69334627,NYSE,#N/A
4004170,2013,56911042.13,4660000,258.5032365,21.16680765,NYSE,#N/A
4004170,2014,55746122.96,4686702,278.0438462,23.37577182,NYSE,#N/A
4004170,2015,58701000.07,3600000,451.8068208,27.70829378,NYSE,#N/A
4004170,2016,60072199.84,4000000,545.0455913,36.29270063,NYSE,#N/A
4004170,2017,62999999.09,5000000,467.7962666,37.12668836,NYSE,#N/A
4004170,2018,65999999.79,5000000,415.3503404,31.46593498,NYSE,#N/A
4004170,2019,59999999.98,1004399.744,428.985,7.181,NYSE,#N/A
4004170,2020,56000000,1000000,592.774,10.585,NYSE,#N/A
4004298,2004,131030496.2,6576.936973,11009.11579,0.552590907,NYSE,#N/A
4004298,2005,137000000.2,9087.08191,10107.7173,0.670435437,NYSE,#N/A
4004298,2006,144999997.7,8865.826734,10100.30563,0.617569387,NYSE,#N/A
4004298,2007,151000004.9,8379.7195,9835.211804,0.545803401,NYSE,#N/A
4004298,2008,155000003.2,8282.92111,9050.033386,0.48361749,NYSE,#N/A
4004298,2009,134000001.5,7455.78294,8511.719701,0.473593536,NYSE,#N/A
4004298,2010,146725407.3,7867.177001,8405.442479,0.450686115,NYSE,#N/A
4004298,2011,120999998.9,7500.332953,6852.806347,0.424779584,NYSE,#N/A
4004298,2012,99000000.63,6870.335328,5986.57574,0.415452349,NYSE,#N/A
4004298,2013,101999999.5,6927.510435,5969.446973,0.405425553,NYSE,#N/A
4004298,2014,111999995.3,8819.937306,6064.87223,0.477605313,NYSE,#N/A
4004298,2015,102000001.4,12503.86563,5832.234149,0.7149556,NYSE,#N/A
4004298,2016,100043343.5,22958.7594,5028.314409,1.15393845,NYSE,#N/A
4004298,2017,97540161.87,3931613,4235.168333,170.7096088,NYSE,#N/A
4004298,2018,102240764.3,2832306,4351.596691,120.5493084,NYSE,#N/A
4004298,2019,88220435.1,3423778,4269.27954,165.6879763,NYSE,#N/A
4004298,2020,75111981,3139770.897,3686.478,154.099,NYSE,#N/A
4004341,2004,525943.4748,30955.86237,441.2018378,25.96815822,NYSE,#N/A
4004341,2005,407689.7793,26622.07424,325.1892632,21.23480437,NYSE,#N/A
4004341,2006,313265.9715,27127.16256,266.1947533,23.05104608,NYSE,#N/A
4004341,2007,335602.1101,28466.19347,246.5124946,20.90950013,NYSE,#N/A
4004341,2008,296017.4445,24762.0095,187.7711386,15.70715106,NYSE,#N/A
4004341,2009,294234.2884,20340.39537,231.7133833,16.01832966,NYSE,#N/A
4004341,2010,306339.5181,25450.30022,231.5999108,19.24102806,NYSE,#N/A
4004341,2011,337736.193,38450.05518,205.9449911,23.44609916,NYSE,#N/A
4004341,2012,387703.796,40335.50828,236.1733326,24.57074579,NYSE,#N/A
4004341,2013,458158.2135,57752.6573,246.0557212,31.01629814,NYSE,#N/A
4004341,2014,610239.9088,94892.66043,247.0897023,38.4225923,NYSE,#N/A
4004341,2015,549617.732,80984.96936,234.9034565,34.61250997,NYSE,#N/A
4004341,2016,593316.4072,59348.83887,368.8975703,36.90045007,NYSE,#N/A
4004341,2017,1420806.515,150600.8894,420.6039685,44.58265857,NYSE,#N/A
4004341,2018,867013.41,258621.785,183.051,54.602,NYSE,#N/A
4004341,2019,664316,189509.738,174.827,49.873,NYSE,#N/A
4004341,2020,674397,2814,258.167,1.077,NYSE,#N/A
4004417,2016,18329.47012,18879.77935,55.23153699,56.88976413,NYSE,#N/A
4004417,2017,24763.60224,26626.40002,57.26999299,61.57802599,NYSE,#N/A
4004417,2018,21153.08567,25448.25049,50.43269391,60.67312578,NYSE,#N/A
4004417,2019,19248.59918,21922.84232,48.37498286,55.09580783,NYSE,#N/A
4004417,2020,16635.932,17565.806,50.635,53.466,NYSE,#N/A
4004423,2006,165325.7165,97092.31559,105.4238723,61.91322254,NYSE,#N/A
4004423,2007,176530.787,112996.8961,90.77066383,58.10206506,NYSE,#N/A
4004423,2008,101823.9996,109077.0493,52.12388,55.83672858,NYSE,#N/A
4004423,2009,75530.81652,75450.89651,55.44360018,55.38493468,NYSE,#N/A
4004423,2010,61131.68864,64925.31434,51.00257687,54.16762418,NYSE,#N/A
4004423,2011,88290.76593,86582.71328,52.7077583,51.68808625,NYSE,#N/A
4004423,2012,96428.30261,103021.1494,47.53206615,50.78185507,NYSE,#N/A
4004423,2013,106358.9158,113630.7231,46.81908516,50.02012724,NYSE,#N/A
4004423,2014,96977.22529,127448.4922,44.6282675,58.65093982,NYSE,#N/A
4004423,2015,110280.6481,124219.5877,49.52649576,55.78640486,NYSE,#N/A
4004423,2016,100156.8692,103163.8983,55.23153699,56.88976413,NYSE,#N/A
4004423,2017,102948.5394,110692.6595,57.26999299,61.57802599,NYSE,#N/A
4004423,2018,108818.6237,130914.4035,50.43269391,60.67312578,NYSE,#N/A
4004423,2019,115142.1342,131139.0418,48.37498286,55.09580783,NYSE,#N/A
4004423,2020,110440.706,116613.849,50.635,53.466,NYSE,#N/A
4004423,2021,80751.608,83356.414,54.725,56.49,NYSE,#N/A
4005497,2005,167768.6814,13092.23951,209.5207117,16.35046135,NYSE,#N/A
4005497,2006,226420.9191,18521.80883,184.861623,15.12215238,NYSE,#N/A
4005497,2007,265053.6909,23009.6194,162.643552,14.11927604,NYSE,#N/A
4005497,2008,277547.6313,27804.94891,136.2839086,13.65303353,NYSE,#N/A
4005497,2009,296876.814,25641.8355,156.7427971,13.53818429,NYSE,#N/A
4005497,2010,312804.7235,25004.18511,165.6194134,13.23886169,NYSE,#N/A
4005497,2011,358934.9745,32161.85141,141.0968903,12.64278363,NYSE,#N/A
4005497,2012,478983.2789,38971.16309,151.971343,12.36473225,NYSE,#N/A
4005497,2013,507345.6509,41186.2109,149.7650706,12.15789625,NYSE,#N/A
4005497,2014,538877.1593,52962.97738,144.8707451,14.2384695,NYSE,#N/A
4005497,2015,422743.2333,42993.29725,133.5495539,13.58208769,NYSE,#N/A
4005497,2016,225070.4629,22768.96962,138.5703908,14.01829888,NYSE,#N/A
4005497,2017,235198.413,27444.8867,130.32253,15.20710545,NYSE,#N/A
4005497,2018,306880.0457,38052.18586,123.3803698,15.29878801,NYSE,#N/A
4005497,2019,341443.8677,37555.98186,122.0100367,13.42008793,NYSE,#N/A
4005497,2020,602175.043,55598.018,339.459,31.342,NYSE,#N/A
4006321,2004,149637225.6,170878.4703,10645.03276,12.15611228,NASDAQGS,#N/A
4006321,2005,148434526.7,28306.04345,12256.17428,2.33721769,NASDAQGS,#N/A
4006321,2006,145431085.3,0,11522.03179,0,NASDAQGS,#N/A
4006321,2007,157000494.2,27143.64428,11733.96817,2.028672965,NASDAQGS,#N/A
4006321,2008,148932885.8,23005.66877,10313.91183,1.593190369,NASDAQGS,#N/A
4006321,2009,136608722.8,19854.70594,10127.4016,1.471916117,NASDAQGS,#N/A
4006321,2010,139316232.2,19001.1637,9656.632226,1.317055786,NASDAQGS,#N/A
4006321,2011,134686393,23432.91216,8910.187361,1.550205875,NASDAQGS,#N/A
4006321,2012,121933584.1,27645.22866,8158.826529,1.849799024,NASDAQGS,#N/A
4006321,2013,120813480.6,107200,7866.992374,6.980525506,NASDAQGS,#N/A
4006321,2014,130326541.5,102301,7657.263105,6.010638079,NASDAQGS,#N/A
4006321,2015,108618124.8,7485610,6601.641311,454.963776,NASDAQGS,#N/A
4006321,2016,99167744.35,11218113,6054.196847,684.8664835,NASDAQGS,#N/A
4006321,2017,78767784.87,12957602,5106.534556,840.0444735,NASDAQGS,#N/A
4006321,2018,75368746.72,15739423,4653.624122,971.8266751,NASDAQGS,#N/A
4006321,2019,64783024.72,14514124.77,4163.059,932.7,NASDAQGS,#N/A
4006321,2020,49271373,409225,3302.703,27.431,NASDAQGS,#N/A
4006880,2005,8970908.011,3715.60735,4319.580875,1.789101664,NYSE,#N/A
4006880,2010,6103391.12,700.3563378,3647.044673,0.418493719,NYSE,#N/A
4006880,2011,7018206.727,679.0354393,4126.876172,0.399289346,NYSE,#N/A
4006880,2012,6669986.557,526.6186359,4969.199736,0.392335601,NYSE,#N/A
4006880,2013,6925474.864,536.3663745,4989.786491,0.386450567,NYSE,#N/A
4006880,2014,6748069.767,650.6304521,4699.690647,0.453131333,NYSE,#N/A
4006880,2015,6424756.525,620.2424417,4464.488892,0.430999289,NYSE,#N/A
4006880,2016,6680521.215,599.0441632,4901.516347,0.43952031,NYSE,#N/A
4006880,2017,6930102.617,687.443235,4795.918766,0.475739263,NYSE,#N/A
4006880,2018,4519944.588,673.4092894,3146.257222,0.468748853,NYSE,#N/A
4006880,2019,5649334.401,620.4418642,3875.778266,0.425659896,NYSE,#N/A
4006880,2020,4400911.202,629.101,2889.61,0.413,NYSE,#N/A
4007800,2016,58275.67839,60025.30037,55.23153699,56.88976413,NASDAQGS,#N/A
4007800,2017,76208.9506,81941.63287,57.26999299,61.57802599,NASDAQGS,#N/A
4007800,2018,86496.15511,104059.3252,50.43269391,60.67312578,NASDAQGS,#N/A
4007800,2019,76386.03294,86998.4844,48.37498286,55.09580783,NASDAQGS,#N/A
4007800,2020,62491.282,65984.266,50.635,53.466,NASDAQGS,#N/A
4007800,2021,126537.102,130618.811,54.725,56.49,NASDAQGS,#N/A
4007889,2004,35458279.89,10576.09216,3660.95779,1.091948822,NYSE,#N/A
4007889,2005,33208614.16,8816.516367,3285.948216,0.872382572,NYSE,#N/A
4007889,2006,35771359.98,10450.50205,3272.124877,0.955942066,NYSE,#N/A
4007889,2007,32651573.29,9276.986996,2843.21808,0.807817036,NYSE,#N/A
4007889,2008,33030544.87,15700000.03,2522.617253,1199.044433,NYSE,#N/A
4007889,2009,30175487.95,12758383.13,2808.15846,1187.306783,NYSE,#N/A
4007889,2010,33984312.6,817937.7043,2958.352638,71.20191583,NYSE,#N/A
4007889,2011,34757653.92,812289,3095.327923,72.33804759,NYSE,#N/A
4007889,2012,34827381.23,812825,3380.613179,78.89903893,NYSE,#N/A
4007889,2013,34214241.06,891922,3003.638953,78.30106936,NYSE,#N/A
4007889,2014,34185325.01,286296,2735.937886,22.91299184,NYSE,#N/A
4007889,2015,31843319.01,316680,2765.797112,27.50569529,NYSE,#N/A
4007889,2016,35189216.57,192005,3244.546576,17.70341104,NYSE,#N/A
4007889,2017,33135506.76,153708,2992.05713,13.87946533,NYSE,#N/A
4007889,2018,36499690.13,150000,3315.302488,13.62464644,NYSE,#N/A
4007889,2019,34372800,127713,3159.648,11.74,NYSE,#N/A
4007889,2020,32949001,115308,3257.879,11.401,NYSE,#N/A
4008867,2013,131395.7913,10489.42175,150.3091976,11.99929276,OTCEM,#N/A
4008867,2014,140794.1419,13629.06824,145.3463908,14.06973225,OTCEM,#N/A
4008867,2015,64777.28331,8775.051373,90.95595277,12.32134349,OTCEM,#N/A
4008867,2016,42146.08054,5408.081546,98.70184013,12.66517772,OTCEM,#N/A
4008867,2017,35836.19466,5918.518075,80.98209043,13.37457759,OTCEM,#N/A
4008867,2018,30436.98003,6146.460289,63.30210209,12.7832609,OTCEM,#N/A
4009384,2004,64039619.46,2497463.412,4584.409726,178.7861273,NYSE,#N/A
4009384,2005,58689312.82,2290192.336,4180.448238,163.1307312,NYSE,#N/A
4009384,2006,44374887.38,5226122.96,2823.728119,332.5563449,NYSE,#N/A
4009384,2007,43839223.37,5532029.96,2598.186297,327.8626611,NYSE,#N/A
4009384,2008,46376067.85,4341190.01,1952.347725,182.7561678,NYSE,#N/A
4009384,2009,31879703.1,3570322.99,2885.563278,323.1646443,NYSE,#N/A
4009384,2010,42304776.95,5236818,2434.947447,301.4169449,NYSE,#N/A
4009384,2011,44982516.84,5157520,2262.246874,259.3804064,NYSE,#N/A
4009384,2012,43204483.79,5036625,2235.331322,260.5869723,NYSE,#N/A
4009384,2013,41855134.89,5025063,2402.154206,288.3989325,NYSE,#N/A
4009384,2014,40013063.71,5159012,2285.546565,294.6828126,NYSE,#N/A
4009384,2015,28578382.52,3244079.661,2469.188052,280.2902766,NYSE,#N/A
4009384,2016,28399219.34,2932935.845,2767.685347,285.8333344,NYSE,#N/A
4009384,2017,35693583.95,3790006.983,2913.761955,309.3883251,NYSE,#N/A
4009384,2018,37683316.34,4322075.059,2657.872503,304.8437762,NYSE,#N/A
4009384,2019,30295397.54,3227000,2341.763743,249.4395919,NYSE,#N/A
4009384,2020,25229410.37,2048000,2590.023,210.245,NYSE,#N/A
4010185,2016,24610.04036,2915.055541,435.6299075,51.60029634,OTCQX,#N/A
4010185,2017,41230.95875,4813.884513,478.3784328,55.85265536,OTCQX,#N/A
4010185,2018,61571.90119,8208.94201,412.7715996,55.0318905,OTCQX,#N/A
4010185,2019,45746.43014,6446.134966,354.645483,49.97313761,OTCQX,#N/A
4010185,2020,18161.655,2087.349,421.942,48.495,OTCQX,#N/A
4010185,2021,43600.831,4040.487,552.903,51.238,OTCQX,#N/A
4010203,2004,3883801.95,345806.386,728.3161501,64.84789362,NASDAQGS,#N/A
4010203,2005,3840265.168,447597.0204,506.3477873,59.01669572,NASDAQGS,#N/A
4010203,2006,2981105.793,450359.5874,367.346868,55.49557627,NASDAQGS,#N/A
4010203,2007,3776961.069,520689.7839,378.5341816,52.18451491,NASDAQGS,#N/A
4010203,2008,2734261.219,627480.9875,220.68736,50.64516939,NASDAQGS,#N/A
4010203,2009,10986478,557000.01,1275.298294,64.6559491,NASDAQGS,#N/A
4010203,2010,9861923.56,1040000,809.4823574,85.36485266,NASDAQGS,#N/A
4010203,2011,11761896.61,1340000,699.6964075,79.71445568,NASDAQGS,#N/A
4010203,2012,10768520.24,1314000,635.4233928,77.53584705,NASDAQGS,#N/A
4010203,2013,8402410.077,1500000,512.2796048,91.45226192,NASDAQGS,#N/A
4010203,2014,7101882.906,1400000,516.5381414,101.8255873,NASDAQGS,#N/A
4010203,2015,6550834.019,1180000,1026.293909,184.8660504,NASDAQGS,#N/A
4010203,2016,6861235.765,1000000,1278.411732,186.3238308,NASDAQGS,#N/A
4010203,2017,6151488.47,900000,1044.927547,152.8792254,NASDAQGS,#N/A
4010203,2018,7581602.124,800352.009,1031.791,108.921,NASDAQGS,#N/A
4010203,2019,6551183.71,690000,1037.4,109.264,NASDAQGS,#N/A
4010203,2020,6280492.992,490000,1429.659,111.541,NASDAQGS,#N/A
4010203,2021,6001403.57,340000,747.838,42.368,NASDAQGS,#N/A
