entity_id,tc_absolute_ghg_scope_1_cy2021,tc_absolute_ghg_scope_1_cy2020,tc_absolute_ghg_scope_1_cy2019,tc_absolute_ghg_scope_1_cy2018,tc_absolute_ghg_scope_1_cy2017,tc_absolute_ghg_scope_1_cy2016,tc_absolute_ghg_scope_1_cy2015,tc_absolute_ghg_scope_1_cy2014,tc_absolute_ghg_scope_1_cy2013,tc_absolute_ghg_scope_1_cy2012,tc_absolute_ghg_scope_1_cy2011,tc_absolute_ghg_scope_1_cy2010,tc_absolute_ghg_scope_1_cy2009,tc_absolute_ghg_scope_1_cy2008,tc_absolute_ghg_scope_1_cy2007,tc_absolute_ghg_scope_1_cy2006,tc_absolute_ghg_scope_1_cy2005,tc_absolute_ghg_scope_1_cy2004,tc_absolute_ghg_scope_2_cy2021,tc_absolute_ghg_scope_2_cy2020,tc_absolute_ghg_scope_2_cy2019,tc_absolute_ghg_scope_2_cy2018,tc_absolute_ghg_scope_2_cy2017,tc_absolute_ghg_scope_2_cy2016,tc_absolute_ghg_scope_2_cy2015,tc_absolute_ghg_scope_2_cy2014,tc_absolute_ghg_scope_2_cy2013,tc_absolute_ghg_scope_2_cy2012,tc_absolute_ghg_scope_2_cy2011,tc_absolute_ghg_scope_2_cy2010,tc_absolute_ghg_scope_2_cy2009,tc_absolute_ghg_scope_2_cy2008,tc_absolute_ghg_scope_2_cy2007,tc_absolute_ghg_scope_2_cy2006,tc_absolute_ghg_scope_2_cy2005,tc_absolute_ghg_scope_2_cy2004,tc_intensity_ghg_scope_1_cy2021,tc_intensity_ghg_scope_1_cy2020,tc_intensity_ghg_scope_1_cy2019,tc_intensity_ghg_scope_1_cy2018,tc_intensity_ghg_scope_1_cy2017,tc_intensity_ghg_scope_1_cy2016,tc_intensity_ghg_scope_1_cy2015,tc_intensity_ghg_scope_1_cy2014,tc_intensity_ghg_scope_1_cy2013,tc_intensity_ghg_scope_1_cy2012,tc_intensity_ghg_scope_1_cy2011,tc_intensity_ghg_scope_1_cy2010,tc_intensity_ghg_scope_1_cy2009,tc_intensity_ghg_scope_1_cy2008,tc_intensity_ghg_scope_1_cy2007,tc_intensity_ghg_scope_1_cy2006,tc_intensity_ghg_scope_1_cy2005,tc_intensity_ghg_scope_1_cy2004,tc_intensity_ghg_scope_2_cy2021,tc_intensity_ghg_scope_2_cy2020,tc_intensity_ghg_scope_2_cy2019,tc_intensity_ghg_scope_2_cy2018,tc_intensity_ghg_scope_2_cy2017,tc_intensity_ghg_scope_2_cy2016,tc_intensity_ghg_scope_2_cy2015,tc_intensity_ghg_scope_2_cy2014,tc_intensity_ghg_scope_2_cy2013,tc_intensity_ghg_scope_2_cy2012,tc_intensity_ghg_scope_2_cy2011,tc_intensity_ghg_scope_2_cy2010,tc_intensity_ghg_scope_2_cy2009,tc_intensity_ghg_scope_2_cy2008,tc_intensity_ghg_scope_2_cy2007,tc_intensity_ghg_scope_2_cy2006,tc_intensity_ghg_scope_2_cy2005,tc_intensity_ghg_scope_2_cy2004
4985101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094129,1046475.465,920677,1011063.636,1185361.939,1142445.469,1168554.441,1496000.243,2741653.356,2110102.513,2730145.881,1930178.781,1905201.591,2176375.15,2318513.052,2954865.809,3032371.191,2180181.109,2033820.95,1230,1258.731,1360,759,520.116229,465.3891552,581.4521072,626.0517397,531.1609435,541.8228054,399.9999999,594,1238.584944,1837.03697,1364.944285,1302.080024,885.0251327,963.6200018,585.784,698.47,612.946094,768.3419588,771.7548619,809.5873127,795.3228657,1380.337201,1025.861297,1268.060009,1154.664307,1266.987933,1525.589276,1105.285409,1915.480004,2132.917524,2620.476128,2411.360648,0.689,0.955,0.824484888,0.491977621,0.351353513,0.322426703,0.309119038,0.315197581,0.258232693,0.251658286,0.239286499,0.395019003,0.868219759,0.875755329,0.884819702,0.915860601,1.06375898,1.142497501
6609641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20331712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13426630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106139931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352245,,15996.382,12733.8693,21576.3145,12488.31426,6422.186785,,,,,,,,,,,,,,812,70.00000005,2876.615974,1458.061494,760.7070488,,,,,,,,,,,,,,305.315,235.7469092,412.7715996,478.3786657,435.6299075,,,,,,,,,,,,,,15.498,1.295936315,55.0318905,55.85265536,51.60029634,,,,,,,,,,,,
100317328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349493,,39260.152,32829.90216,36812.43848,46360.3874,,,,,,,,,,,,,,,63695.014,56626.94037,66074.61947,71495.91717,,,,,,,,,,,,,,,154.062,151.0608138,161.1516139,191.1894949,,,,,,,,,,,,,,,249.947,260.5585497,289.2509164,294.848017,,,,,,,,,,,,,
101504621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29518480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29266120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351666,1203.383,482.958,,,,,,,,,,,,,,,,,2565.765,848.563,,,,,,,,,,,,,,,,,93.879,107.823,,,,,,,,,,,,,,,,,200.163,189.447,,,,,,,,,,,,,,,,
10996185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29409122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985694,,113925,66620.975,94322.4784,91950.2323,93949.1899,91951.9357,91950.7935,98946.6121,154963.1875,121965.7553,178407.3942,158059.2173,205872.98,186148.46,291949.533,251546.5822,408620.8315,,98040.108,96376.223,101460,92000,90000,89000,91000,94000,144000,186000,119927.4877,99647.32122,148996.07,132750.07,80127.89,172179.01,298103.0005,,101.326,60.949,89.07871719,91.48620512,93.19660908,90.29750482,90.01546109,100.2275198,36.38557526,26.02286728,45.08959738,43.10223073,56.86783137,51.30035275,91.39245224,81.45575511,86.66291235,,87.197,88.171,95.81943561,91.53572167,89.2790542,87.39868136,89.08467939,95.21687162,33.81140335,39.68534694,30.30974225,27.17349804,41.15685013,36.58437689,25.08339125,55.75496654,63.22358581
29689792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19296215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024677,,3420,4795,2869,2277,9267.565198,12691.02044,17327.0884,17881.09087,16590.2474,15997.49066,,,,,,,,,8673.502,10381,4551,6564,11168.63627,14217.98948,19310.59961,16608.83547,15409.83792,14670.90883,,,,,,,,,7.019,7.176,4.094,3.451,15.58252208,15.91310579,15.96642973,16.65665981,16.91031676,17.62516804,,,,,,,,,17.8,15.536,6.494,9.948,18.77899076,17.82775245,17.7941801,15.47152376,15.70713409,16.1636121,,,,,,,
4349515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986901,20010.582,15207.276,19516.19201,19088.38148,11739.56872,12509.53633,,,,,,,,,,,,,22200.303,15194.654,20019.23827,20897.6945,12724.20536,12715.88684,,,,,,,,,,,,,65.079,68.392,68.64888674,70.83281623,72.61304437,71.53129725,,,,,,,,,,,,,72.2,68.335,70.41836951,77.54678184,78.70334166,72.71123865,,,,,,,,,,,,
27740179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986161,,3481.16,6794.8694,7537.4977,4081.6433,70011.19755,,,,,,,,,,,,,,8173.94,28395.88086,22854.94922,8428.80957,27109.81787,,,,,,,,,,,,,,19.407,32.97313426,36.0211501,24.96474416,566.1317918,,,,,,,,,,,,,,45.569,137.7953184,109.2221303,51.55351877,219.2182151,,,,,,,,,,,,
4985752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595830,,2455502.966,2384514.538,2412540.689,1989089.843,1394025.231,,,,,,,,,,,,,,235802.503,248086.9639,246196.7145,222470.4563,171704.6111,,,,,,,,,,,,,,1324.944,1260.217453,1414.880195,1310.203396,1099.141773,,,,,,,,,,,,,,127.235,131.1141185,144.3867277,146.5401618,135.3832817,,,,,,,,,,,,
11178919,,2699317,2573651.865,,,,,,,,,,,,,,,,,371782,410006.786,,,,,,,,,,,,,,,,,1845.987,1161.528,,,,,,,,,,,,,,,,,254.251,185.042,,,,,,,,,,,,,,,
4449626,,41110.015,,,,,,,,,,,,,,,,,,43407.881,,,,,,,,,,,,,,,,,,50.635,,,,,,,,,,,,,,,,,,53.466,,,,,,,,,,,,,,,,
4986639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28241660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14170965,,1301712.786,,,,,,,,,,,,,,,,,,298894.523,,,,,,,,,,,,,,,,,,91.56,,,,,,,,,,,,,,,,,,21.024,,,,,,,,,,,,,,,,
4980267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13484573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101515818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976667,,1003685.51,735297.01,731424.509,198430.7401,1205254.9,1142217.289,225108.8447,1450758.739,1461400.05,1293213.042,1163139.808,2387451.64,864584.1568,820329.7721,559010.1008,484814.2414,,,4529.58,3726.18,4429.140137,1112.249685,16506.40039,22022.59961,73969.43545,6983.728795,14600,5018.91829,4305.600098,3061.529469,89796.82996,99710.33273,71642.22986,46371.98728,,,382.576,213.803,259.4269704,82.63298782,558.1113896,451.4217333,65.04001313,83.40989789,103.037856,123.5967352,135.7974809,876.7762513,535.9103433,462.8381858,471.7225585,644.9313468,,,1.727,1.083,1.570959673,0.463176797,7.643536699,8.703668017,21.37176377,0.401522383,1.029391437,0.47967496,0.502682174,1.124326996,55.66034213,56.25755772,60.45553725,61.68702496,
4995007,3712568.478,3183180.704,3121646.676,3321471.266,2764865.489,2504430.242,2513515.879,2557924.901,2310755.076,2216666.984,2676314.598,2391255.363,1865084.649,3712259.432,2567411.178,1945379.355,1753908.138,1279628.789,2602.824,2513.437,46813.12891,52196.26172,42416.94141,36142.78125,34288.86365,37395.64579,29638.38564,28431.58567,31690.68921,28822.71196,22636.2425,45027.86841,31160.27037,23955.35923,21912.78784,16916.87077,1886.346,1340.792,1553.561123,1816.196416,1966.354956,1722.803211,1279.6135,1279.288669,1244.658436,1263.612626,1393.163077,1434.289856,1456.437597,1469.206768,1512.947375,1585.798276,1662.157068,1726.027877,1.322,1.059,23.29765815,28.54116621,30.1666621,24.86270073,17.45622265,18.70259205,15.96433439,16.20744608,16.49667723,17.2880421,17.67655674,17.82075047,18.36240711,19.52748562,20.76647824,22.81832887
4349549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986823,185251.896,125342.9,147282.629,283310.0031,,,,,,,,,,,,,,,106190.262,67664.964,80783.73168,157038.0736,,,,,,,,,,,,,,,413.859,415.925,421.8425691,459.6820552,,,,,,,,,,,,,,,237.233,224.532,231.3783855,254.8006906,,,,,,,,,,,,,,
6333401,,6339742.196,5919384.334,6226687.43,6059619.364,3945437.082,4110298.64,,5916956.818,5798683.588,7526414.71,7280235.336,7397840.687,7618308.827,7248796.703,6338109.05,7553966.531,7912013.455,,462266.491,464197.7583,460727.5835,379264.711,158933.8858,231794.6492,,246945.8879,174637.9651,994168.4419,897779.6564,1135986.732,1166133.448,888630.5199,817865.9557,774400.2993,779838.4073,,251.787,236.9067926,273.5295748,294.7486359,211.2061333,148.7889612,,175.9378958,147.2379808,232.5591488,258.8258627,213.1387681,215.8079831,278.1159219,280.0215793,375.7812784,430.9859088,,18.359,18.57821622,20.23911132,18.4479832,8.508008307,8.390749212,,7.342818484,4.434341169,30.71887153,31.91773114,32.72884925,33.03369726,34.09425128,36.13382395,38.5234874,42.47962502
101236958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29724447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19679065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010469,1515275,592921.506,704056.399,903206.1756,843964.3204,503447.4646,335426.5973,563056.6362,479063.0631,335481.0039,205530.53,248900.2188,320405.7906,208723.8982,277151.3718,279913.9053,345732.7501,386306.1691,96454,68145.461,99208.672,120418.0312,98536.31578,59633.27568,68671.14859,115599.2358,79227.55206,55481.92034,45938.23634,41468.74375,44170.96682,47899.69476,38207.93628,42286.96317,40296.42279,34395.97126,412.881,421.942,354.645,412.7715996,478.3784328,435.6299075,247.155126,259.1135692,274.3337905,278.5114625,209.7541394,294.8914966,364.3956312,220.68736,378.5341816,367.346868,506.3477873,728.3161501,26.282,48.495,49.973,55.0318905,55.85265536,51.60029634,50.59952465,53.19772233,45.36938109,46.06028537,46.88225747,49.13125415,50.23538216,50.64516939,52.18451491,55.49557627,59.01669572,64.84789362
4980426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985856,,1250000,1289999.998,1259999.998,1239999.915,2330000.144,4410000.019,,,,,,,,,,,,,4492893.677,4714166.406,5345456.336,4680000,3460000,4940000,,,,,,,,,,,,,102.442,92.839,73.045,73.04214342,176.9422152,329.1540806,,,,,,,,,,,,,368.21,339.27,309.888,275.6752054,262.7553762,368.7122792,,,,,,,,,,,
28962513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157773,607336.39,307878.31,425352.352,695099.799,759902.251,231643.414,716082.4208,648491.7742,299711.5715,197145.4493,33323.14274,17014.98039,21979.66,84343.49223,98013.3,871008.9486,722314.039,,592387.07,290661.85,359293.79,347381.547,423358.471,629315.183,591183.8125,535377,377835,271905,111168,198683.5338,114428.256,155814.8929,180990.03,1947.558595,1623.119011,,83.536,51.307,56.031,90.244,94.122,42.249,118.3785853,97.1585174,44.22609528,26.80522752,4.370608697,1.705442728,2.441506248,13.46262871,20.04230807,211.494126,223.7991638,,81.48,48.438,47.329,45.1,52.437,114.779,97.73107308,80.21140381,55.75415933,36.97004124,14.58061238,19.91441542,12.71071991,24.87065682,37.00985416,0.472896637,0.502901311,
6676421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983459,74689.88,84259.265,85908.706,91408.39438,80637.03847,69435.33239,,,,,,,,,56855.02041,54730.61877,52484.60151,36825.37382,222734.83,42785.427,43683.017,45299.32812,40856.9779,33561.42299,,,,,,,,,142669.5728,149317.0814,155678.0617,125715.1109,50.375,79.174,81.435,91.75313453,91.179752,88.35963594,,,,,,,,,5.130004621,5.017852348,4.908152243,4.685912792,150.226,40.203,41.408,45.47017127,46.19873427,42.70844562,,,,,,,,,12.87301566,13.68979713,14.55839628,15.99685177
4986158,,9309.113,11883.12319,12337.76927,13203.34186,10770.65346,,,,,,,,,,,,,,2172.484,2743.123459,2924.57318,3002.196246,2320.723603,,,,,,,,,,,,,,297.028,309.4384694,331.8493905,351.1082682,342.3129035,,,,,,,,,,,,,,69.318,71.43138302,78.66234215,79.83553983,73.75723656,,,,,,,,,,,,
4358468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7552062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10655322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979412,,1126052.5,1784042.935,2478190.193,2880624.497,2426390.891,2760128.652,2025040.878,1402277.435,910788.7206,845187.825,793443.1861,615765.5051,219508.6451,463118.4095,134911.0107,109319.5293,62999.34698,,787190,877049.777,1146647.25,1009695.813,989978.125,834655,605726.5625,514035,314737,282168.4375,392256,224569.98,50423.88641,63845.25022,20381.18447,12741.59295,5609.342798,,1014.857,709.818,826.0833889,1093.656496,1262.142174,1261.067707,531.2371871,409.7296071,337.8369564,381.6268266,532.1574549,657.4641526,220.4719491,378.5341816,367.346868,506.3477873,728.3161501,,709.456,348.952,382.2249998,383.3406212,514.9595422,381.3432633,158.902706,150.1952133,116.7447375,127.4072368,263.0836817,239.7774971,50.64516939,52.18451491,55.49557627,59.01669572,64.84789362
4913916,,3818.67,5704.2787,3466.5324,299321.5616,237502.5661,,,,,,,,,,,,,,12461.64,17165.5293,9572.730469,15880.75053,11647.98862,,,,,,,,,,,,,,158.053,113.2207936,38.35296122,2574.722754,2820.029068,,,,,,,,,,,,,,515.781,340.7082563,105.9106098,136.6040238,138.3044698,,,,,,,,,,,,
7735712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11140403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253355,,43397.61,51710.60962,69562.12743,78902.83541,57447.00851,29737.60589,99810.54687,114673.544,,,,,,,,,,,4987.76,7286.548213,9274.221831,9212.231511,6804.589428,6088.114567,20491.76264,18964.73528,,,,,,,,,,,421.942,354.645483,412.7715996,478.3784328,435.6299075,247.155126,259.1135692,274.3337905,,,,,,,,,,,48.495,49.97313761,55.0318905,55.85265536,51.60029634,50.59952465,53.19772233,45.36938109,,,,,,,,,
4213375,,32591808.23,34101029.08,35619732.9,25708589.12,24816856.07,19798506.85,10365531.46,9856997.72,9257175.148,10405508.04,9871986.994,9468397.517,13120622.22,13322534.02,12264965.58,11318676.58,15127542.22,,2651990.215,2654926.188,2760634.486,2600000,2500000,2100000,1460929.258,1321730.815,1223461.586,1277605.334,1127090.602,1147000.02,1499999.95,1499999.98,1399999.99,1630923.825,1796718.303,,1181.419,1212.202,1126.59,848.9333885,827.71685,755.3988919,413.2040796,411.4033938,375.3377482,413.8083218,434.4179418,379.8618111,451.0266462,422.1548411,496.4025619,664.082188,906.3276634,,96.132,94.376,87.314,85.85561812,83.38252513,80.12410659,58.2374316,55.1653311,49.60598771,50.80806407,49.59775373,46.01639339,51.56309931,47.53091657,56.66249752,95.68852456,107.6457416
4984744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106281644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985854,175670.9,149621,140402.9091,164210.6,146619.985,138913.5,130786.61,125390.325,132500.02,208213.325,176400.8463,158991.2724,234350.09,243479.3874,243597.1132,152348.3457,82146.31721,117422.045,71181,73994,63303,67176,66432,62135,62006,58918.40478,56136.7399,48689.20493,52701.30867,58565,54649.03,99190.97,129702.7237,79666.39248,43771.38248,51235.19701,67.608,83.908,79.87369307,88.78092892,79.00208907,82.71027976,79.13870963,72.76216777,78.7073173,124.9157607,102.9945619,102.7731246,158.3960387,174.3871846,138.5538698,150.0288999,156.5765403,210.102428,27.394,41.496,36.01239052,36.31889587,35.79503013,36.99570764,37.5197035,34.18948674,33.34620024,29.21066205,30.77053376,37.85684554,36.93700254,71.04352523,73.77268989,78.45350189,83.43127074,91.67477278
4976987,,347850.692,345965.4463,399837.0547,397349.233,288313.3885,,,,,,,,,,,,,,74541.318,69945.02344,103758.0156,88178.50781,66215.55469,,,,,,,,,,,,,,347.438,380.9970591,392.9108227,450.3914769,362.3019141,,,,,,,,,,,,,,74.453,77.02748501,101.9606532,99.94947786,83.2081449,,,,,,,,,,,,
4979142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11118013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15322862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
