entity_id,year,absolute_ghg_scope_1,absolute_ghg_scope_2,intensity_ghg_scope_1,intensity_ghg_scope_2,exchange,is_eu,country,biomass,coal,geothermal,hydroelectric,landfill_gas,liquid_nat_gas,nat_gas,nuclear,petroleum_oil,solar,wave_and_tidal,wind,green_tech_power,fossil_fuel_power,total_power,green_tech_rr,cp_avg_price,exchange,region
1031123,2004,6094485.383,1582.414375,3167.52975,0.822439352,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
1031123,2005,5547607.744,1891.407577,2503.925747,0.853691239,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
1031123,2006,6262064.482,1434.515028,2544.620441,0.582922178,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
1031123,2007,5752387.565,1392.225544,2267.907084,0.548891767,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
1031123,2008,5278201.565,1607.810634,1639.743009,0.499487603,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
1031123,2009,5378522.875,1153.770599,2328.778214,0.499556457,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
1031123,2010,5290978.886,1281.443965,1985.372772,0.480845608,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
1031123,2011,5319441.675,1442.828338,1640.618095,0.444996002,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
1031123,2012,4924973.011,1470.464399,1459.255595,0.435694449,NYSE,,United States,,,,,,,,,5601.7,,,,0,5601.7,5601.7,0,7.510384615,NYSE,United States
1031123,2013,4735975.911,1391.697618,1462.411543,0.429739234,NYSE,,United States,,,,,,,,,5352,,,,0,5352,5352,0,4.551538462,NYSE,United States
1031123,2014,6072777.477,1628.516533,1874.58018,0.502699931,NYSE,,United States,,,,,,,,,5131.3,,,,0,5131.3,5131.3,0,5.990576923,NYSE,United States
1031123,2015,5790394.616,1283.991424,2224.527768,0.493278052,NYSE,,United States,,,,,,,,,5124.5,,,,0,5124.5,5124.5,0,7.695,NYSE,United States
1031123,2016,5522662.922,1223.132595,2319.809438,0.513780142,NYSE,,United States,,,,,,,,,4940.4,,,,0,4940.4,4940.4,0,5.407169811,NYSE,United States
1031123,2017,4420555.62,1415.010717,1729.73563,0.5536848,NYSE,,United States,320.94,,,,,,,,3410.98,,,,320.94,3410.98,3731.92,0.085998628,5.86,NYSE,United States
1031123,2018,4618228.434,1547.960128,1614.285981,0.541084178,NYSE,,United States,126.36,,,,,,,,3702.95,,,,126.36,3702.95,3829.31,0.032998112,16.07634615,NYSE,United States
1031123,2019,5696096.466,1420.103361,1981.525257,0.494017384,NYSE,,United States,52.91,,,11.47,,,,,4901.4,4.59,,,68.97,4901.4,4970.37,0.013876231,24.89442308,NYSE,United States
1031123,2020,4680788.358,1248.036,1814.418,0.484,NYSE,,United States,27.9,,,5.45,,,,,4555.67,38.8,,,72.15,4555.67,4627.82,0.015590494,24.72403846,NYSE,United States
1031123,2021,4681703.926,1434.4,1642.485,0.503,NYSE,,United States,25.3,,,9.05,,,,,4429.23,37.46,,,71.81,4429.23,4501.04,0.015954091,,NYSE,United States
3010401,2004,47395395.81,5814.361522,4504.40941,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
3010401,2005,49141114.97,5957.368933,4148.329813,0.502901311,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
3010401,2006,49999997.79,7429.206172,3182.686046,0.472896637,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
3010401,2007,54974431.84,6787.180748,3601.810381,0.44468196,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
3010401,2008,54509510.76,7090.446856,3321.725214,0.432080857,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
3010401,2009,47790143.77,6696.341839,3055.049784,0.428072738,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
3010401,2010,51597177.02,6410.0683,3368.621598,0.418493719,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
3010401,2011,48112116.07,6125.497858,3136.178611,0.399289346,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
3010401,2012,61329826.48,5593.136332,4302.036089,0.392335601,NYSE,,United States,,5913.72,,1642.7,,,89034.38,43367.3,4435.29,328.54,,19548.14,64886.68,99383.39,164270.07,0.395000014,7.510384615,NYSE,United States
3010401,2013,45455621.57,5849.315786,3003.146245,0.386450567,NYSE,,United States,,6235.42,,,,,93466.32,48494.32,402.99,719.23,,29210.11,78423.66,100104.73,178528.39,0.439278369,4.551538462,NYSE,United States
3010401,2014,47752192.17,141431,2805.487505,8.30920813,NYSE,,United States,,4730,,,,,98678,48090,579,1952,,32006,82048,103987,186035,0.441035289,5.990576923,NYSE,United States
3010401,2015,49669111.59,144263,2840.508978,8.250204878,NYSE,,United States,,5423,,,,,107325,49038,888,2278,,33769,85085,113636,198721,0.428163103,7.695,NYSE,United States
3010401,2016,41875092.69,144698.6125,2592.082494,8.956893378,NYSE,,United States,,4116.8,,,,,91879.4,49214.42,561.38,3929.67,,37425.42,90569.51,96557.58,187127.09,0.483999992,5.407169811,NYSE,United States
3010401,2017,39293829.13,167570.2529,2285.189248,9.745289496,NYSE,,United States,,4353.13,,,,,84665.28,48332.05,495.98,4991.84,,39942.72,93266.61,89514.39,182781,0.510264251,5.86,NYSE,United States
3010401,2018,38480404.08,161471.2085,2300.496447,9.653327467,NYSE,,United States,,2941.85,,,,,91735.56,50539.32,587.39,6586.6,,40695.5,97821.42,95264.8,193086.22,0.50662041,16.07634615,NYSE,United States
3010401,2019,45652569.37,168341.676,2377.242729,8.76596938,NYSE,,United States,,6736.35,,,21.94,,96544.4,49734.84,216.33,6868.85,,41648.97,98274.6,103497.08,201771.68,0.487058442,24.89442308,NYSE,United States
3010401,2020,43363238.32,14539,2409.47,0.808,NYSE,,United States,,4298.64,,,21.03,,100290.03,48524.37,156.1,9163.77,,47920.21,105629.38,104744.77,210374.15,0.502102468,24.72403846,NYSE,United States
3010401,2021,43054842.92,17201,2522.4,1.008,NYSE,,United States,,4328.08,,,20.73,,97185.5,45768.25,286.08,14851.38,,53310.66,113951.02,101799.66,215750.68,0.528160653,,NYSE,United States
4004298,2004,131030496.2,6576.936973,11009.11579,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4004298,2005,137000000.2,9087.08191,10107.7173,0.670435437,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4004298,2006,144999997.7,8865.826734,10100.30563,0.617569387,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4004298,2007,151000004.9,8379.7195,9835.211804,0.545803401,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4004298,2008,155000003.2,8282.92111,9050.033386,0.48361749,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4004298,2009,134000001.5,7455.78294,8511.719701,0.473593536,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4004298,2010,146725407.3,7867.177001,8405.442479,0.450686115,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4004298,2011,120999998.9,7500.332953,6852.806347,0.424779584,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4004298,2012,99000000.63,6870.335328,5986.57574,0.415452349,NYSE,,United States,,66500,,3500,,,73500,31500,,,,,35000,140000,175000,0.2,7.510384615,NYSE,United States
4004298,2013,101999999.5,6927.510435,5969.446973,0.405425553,NYSE,,United States,,69810,,7160,,,71600,30430,,,,,37590,141410,179000,0.21,4.551538462,NYSE,United States
4004298,2014,111999995.3,8819.937306,6064.87223,0.477605313,NYSE,,United States,,80220,,5730,,,74490,30560,,,,,36290,154710,191000,0.19,5.990576923,NYSE,United States
4004298,2015,102000001.4,12503.86563,5832.234149,0.7149556,NYSE,,United States,173.18,63580,,5610,4.8,,86020,29920,,1243.7,,448.32,37400,149600,187000,0.2,7.695,NYSE,United States
4004298,2016,100043343.5,22958.7594,5028.314409,1.15393845,NYSE,,United States,181.01,62040,,3760,5.02,,86480,30080,,3576.88,,1877.09,39480,148520,188000,0.21,5.407169811,NYSE,United States
4004298,2017,97540161.87,3931613,4235.168333,170.7096088,NYSE,,United States,328.17,58200,,3880,9.09,,89240,31040,,7115.37,,4187.36,46559.99,147440,193999.99,0.239999961,5.86,NYSE,United States
4004298,2018,102240764.3,2832306,4351.596691,120.5493084,NYSE,,United States,321.3,60000,,6000,,,92000,30000,,7166.41,,4512.29,48000,152000,200000,0.24,16.07634615,NYSE,United States
4004298,2019,88220435.1,3423778,4269.27954,165.6879763,NYSE,,United States,,41703.35,,6546.47,,,96071.98,30099.2,,5858.42,,6153.9,48657.99,137775.33,186433.32,0.260994065,24.89442308,NYSE,United States
4004298,2020,75111981,3139770.897,3686.478,154.099,NYSE,,United States,84.62,31585,140.26,7851,,,92090,30387,95,5876,,7193,51531.88,123770,175301.88,0.293960795,24.72403846,NYSE,United States
4006321,2004,149637225.6,170878.4703,10645.03276,12.15611228,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,,NASDAQGS,United States
4006321,2005,148434526.7,28306.04345,12256.17428,2.33721769,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NASDAQGS,United States
4006321,2006,145431085.3,0,11522.03179,0,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NASDAQGS,United States
4006321,2007,157000494.2,27143.64428,11733.96817,2.028672965,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NASDAQGS,United States
4006321,2008,148932885.8,23005.66877,10313.91183,1.593190369,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NASDAQGS,United States
4006321,2009,136608722.8,19854.70594,10127.4016,1.471916117,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NASDAQGS,United States
4006321,2010,139316232.2,19001.1637,9656.632226,1.317055786,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NASDAQGS,United States
4006321,2011,134686393,23432.91216,8910.187361,1.550205875,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NASDAQGS,United States
4006321,2012,121933584.1,27645.22866,8158.826529,1.849799024,NASDAQGS,,United States,,149214.7,,2101.62,,,35727.47,23117.77,,,,,25219.39,184942.17,210161.56,0.120000013,7.510384615,NASDAQGS,United States
4006321,2013,120813480.6,107200,7866.992374,6.980525506,NASDAQGS,,United States,,133480.25,,1273.07,,,22549.91,14003.77,,,,1000,16276.84,156030.16,172307,0.094464183,4.551538462,NASDAQGS,United States
4006321,2014,130326541.5,102301,7657.263105,6.010638079,NASDAQGS,,United States,,132286.88,,1309.54,,,21404.94,20952.64,,,,1000,23262.18,153691.82,176954,0.13145891,5.990576923,NASDAQGS,United States
4006321,2015,108618124.8,7485610,6601.641311,454.963776,NASDAQGS,,United States,,110997.2,,1199.96,,,27399.52,20399.32,,,,1000,22599.28,138396.72,160996,0.140371686,7.695,NASDAQGS,United States
4006321,2016,99167744.35,11218113,6054.196847,684.8664835,NASDAQGS,,United States,,96529.21,,11502.5,,,29243.93,18761.8,,223.6,,1000,31487.9,125773.14,157261.04,0.20022696,5.407169811,NASDAQGS,United States
4006321,2017,78767784.87,12957602,5106.534556,840.0444735,NASDAQGS,,United States,,83546.29,,11508.64,,,14901.79,21112.02,,220.26,,1000,33840.92,98448.08,132289,0.255810536,5.86,NASDAQGS,United States
4006321,2018,75368746.72,15739423,4653.624122,971.8266751,NASDAQGS,,United States,,77079.16,,11678.09,,,16674.28,21438.36,,633.49,,598.62,34348.56,93753.44,128102,0.268134455,16.07634615,NASDAQGS,United States
4006321,2019,64783024.72,14514124.77,4163.059,932.7,NASDAQGS,,United States,,67474.68,,12278.57,,,18214.72,21629.98,,538.21,,1705.84,36152.6,85689.4,121842,0.29671706,24.89442308,NASDAQGS,United States
4006321,2020,49271373,409225,3302.703,27.431,NASDAQGS,,United States,,24348.86,,19799.98,,,27960.26,37280.35,,862.23,,2531.31,60473.87,52309.12,112782.99,0.536196726,24.72403846,NASDAQGS,United States
4006880,2005,8970908.011,3715.60735,4319.580875,1.789101664,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4006880,2010,6103391.12,700.3563378,3647.044673,0.418493719,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4006880,2011,7018206.727,679.0354393,4126.876172,0.399289346,NYSE,,United States,,4325.31,,,,,4059.33,1752.8,,95.92,,,1848.72,8384.64,10233.36,0.180656207,13.17788462,NYSE,United States
4006880,2012,6669986.557,526.6186359,4969.199736,0.392335601,NYSE,,United States,,4299.91,,,,,4050.58,1758.46,,96.23,,,1854.69,8350.49,10205.18,0.181740058,7.510384615,NYSE,United States
4006880,2013,6925474.864,536.3663745,4989.786491,0.386450567,NYSE,,United States,,3993.89,,,,,3815.12,1633.31,,178.77,,828.84,2640.92,7809.01,10449.93,0.25272131,4.551538462,NYSE,United States
4006880,2014,6748069.767,650.6304521,4699.690647,0.453131333,NYSE,,United States,,3747.43,15.25,,,,3602.56,1532.52,,255.42,,1166.55,2969.74,7349.99,10319.73,0.287773033,5.990576923,NYSE,United States
4006880,2015,6424756.525,620.2424417,4464.488892,0.430999289,NYSE,,United States,,3602.94,14.66,,,,3610.27,1473.43,,392.18,,1121.57,3001.84,7213.21,10215.05,0.293864445,7.695,NYSE,United States
4006880,2016,6680521.215,599.0441632,4901.516347,0.43952031,NYSE,,United States,,3721.19,15.14,,,,3743.9,1521.79,,405.05,,1158.38,3100.36,7465.09,10565.45,0.293443251,5.407169811,NYSE,United States
4006880,2017,6930102.617,687.443235,4795.918766,0.475739263,NYSE,,United States,,3081.66,16.18,,,,3999.68,1625.76,,473.17,,1237.52,3352.63,7081.34,10433.97,0.321318731,5.86,NYSE,United States
4006880,2018,4519944.588,673.4092894,3146.257222,0.468748853,NYSE,,United States,,2665.32,52.47,,,,3459.32,1406.11,,479.2,,1245.21,3182.99,6124.64,9307.63,0.341976421,16.07634615,NYSE,United States
4006880,2019,5649334.401,620.4418642,3875.778266,0.425659896,NYSE,,United States,,4265.22,58.08,,,,1840.25,3255.78,,382.94,,1018.04,4714.84,6105.47,10820.31,0.435739826,24.89442308,NYSE,United States
4006880,2020,4400911.202,629.101,2889.61,0.413,NYSE,,United States,,2429.08,35.07,,,,3190.96,1281.48,,918.08,,1122.1,3356.73,5620.04,8976.77,0.373935168,24.72403846,NYSE,United States
4007889,2004,35458279.89,10576.09216,3660.95779,1.091948822,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4007889,2005,33208614.16,8816.516367,3285.948216,0.872382572,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4007889,2006,35771359.98,10450.50205,3272.124877,0.955942066,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4007889,2007,32651573.29,9276.986996,2843.21808,0.807817036,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4007889,2008,33030544.87,15700000.03,2522.617253,1199.044433,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4007889,2009,30175487.95,12758383.13,2808.15846,1187.306783,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4007889,2010,33984312.6,817937.7043,2958.352638,71.20191583,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4007889,2011,34757653.92,812289,3095.327923,72.33804759,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4007889,2012,34827381.23,812825,3380.613179,78.89903893,NYSE,,United States,,3509.82,,,,,25984.34,122136.53,,,,1551.3,123687.83,29494.16,153181.99,0.807456738,7.510384615,NYSE,United States
4007889,2013,34214241.06,891922,3003.638953,78.30106936,NYSE,,United States,,12002.86,,366.01,,,72029.79,65961.04,2172.9,,,375.4,66702.45,86205.55,152908,0.436226031,4.551538462,NYSE,United States
4007889,2014,34185325.01,286296,2735.937886,22.91299184,NYSE,,United States,,11974.34,,366.3,,,74344.22,66471.38,1862.07,,,315.69,67153.37,88180.63,155334,0.432315977,5.990576923,NYSE,United States
4007889,2015,31843319.01,316680,2765.797112,27.50569529,NYSE,,United States,,13331.73,,384.74,,,72188.94,63254.48,2241.24,,,655.86,64295.08,87761.91,152056.99,0.422835412,7.695,NYSE,United States
4007889,2016,35189216.57,192005,3244.546576,17.70341104,NYSE,,United States,,12339.28,,372.28,,,73463.02,59821.99,2479.27,,,,60194.27,88281.57,148475.84,0.405414578,5.407169811,NYSE,United States
4007889,2017,33135506.76,153708,2992.05713,13.87946533,NYSE,,United States,,12623.17,,368.09,,,73045.09,55281.99,2031.28,,,,55650.08,87699.54,143349.62,0.38821226,5.86,NYSE,United States
4007889,2018,36499690.13,150000,3315.302488,13.62464644,NYSE,,United States,,13348.65,,403.24,,,75155.11,56363.16,2091.79,11.05,,,56777.45,90595.55,147373,0.385263583,16.07634615,NYSE,United States
4007889,2019,34372800,127713,3159.648,11.74,NYSE,,United States,,12293.72,,371.62,,,76348.61,53148.17,1821.6,15.27,,,53535.06,90463.93,143998.99,0.371773858,24.89442308,NYSE,United States
4007889,2020,32949001,115308,3257.879,11.401,NYSE,,United States,,4169,,209,,,60734,56670,,6,,,56885,64903,121788,0.467082143,24.72403846,NYSE,United States
4022309,2005,13701980.8,3556.505656,18581.83487,4.82312753,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4022309,2006,13965871.75,4313.376716,18040.86023,5.571941937,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4022309,2012,8094992.464,6016.302341,8421.756392,6.259157488,NYSE,,United States,45.6,7732.91,,200,,,33.4,,,,,343.26,588.86,7766.31,8355.17,0.070478518,7.510384615,NYSE,United States
4022309,2013,8798028.242,6337.368693,8639.069366,6.222867923,NYSE,,United States,64.14,8415.68,,190.27,,,49.01,,,,,836.69,1091.1,8464.69,9555.79,0.114182082,4.551538462,NYSE,United States
4022309,2014,8840069.805,8030.339,7776.275,7.064,NYSE,,United States,71.29,7988.77,,238.29,,,59.51,,,,,1028.88,1338.46,8048.28,9386.74,0.142590505,5.990576923,NYSE,United States
4022309,2015,7939111.427,9593.955,5341.168,6.454,NYSE,,United States,1.95,7404.71,,424.12,,,117.33,,,,,1607.02,2033.09,7522.04,9555.13,0.212774708,7.695,NYSE,United States
4022309,2016,7644669.672,10413.25823,5706.254887,7.772828416,NYSE,,United States,1.23,7116.02,,713.34,,,80.3,,,1.72,,1798.5,2514.79,7196.32,9711.11,0.258960098,5.407169811,NYSE,United States
4022309,2017,6759818.564,11597.13685,4762.786815,8.171031508,NYSE,,United States,0.06,6291.3,,773.7,,,5.61,,,17.13,,1832.07,2622.96,6296.91,8919.87,0.294058097,5.86,NYSE,United States
4022309,2018,6886055.926,10374.3268,4594.99261,6.922679031,NYSE,,United States,0.14,6453.04,,607.66,,,13.89,,,16.74,,1546.94,2171.48,6466.93,8638.41,0.251374964,16.07634615,NYSE,United States
4022309,2019,4591359.202,8175.849,3701.22,6.591,NYSE,,United States,21.19,4160.01,,629.1,,,20.11,,,14.07,,1617.85,2282.21,4180.12,6462.33,0.353155905,24.89442308,NYSE,United States
4022309,2020,4265635.8,3227733,3648.649,2760.87,NYSE,,United States,30.13,3673.48,,546.85,,,17.2,,,16.23,,1759.52,2352.73,3690.68,6043.41,0.389305045,24.72403846,NYSE,United States
4025308,2004,49416112.32,13719.04528,5921.458686,1.643932638,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,,NASDAQGS,United States
4025308,2005,65328969.19,14783.27577,6787.129205,1.535857736,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NASDAQGS,United States
4025308,2006,74676655.86,13389.45539,7588.851963,1.360674145,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NASDAQGS,United States
4025308,2007,57079958.04,12508.12643,5688.552332,1.246551928,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NASDAQGS,United States
4025308,2008,61213973.89,13890.13942,5444.833294,1.235493936,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NASDAQGS,United States
4025308,2009,55205994.52,1007223.97,5724.197716,104.4370127,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NASDAQGS,United States
4025308,2010,56075310.44,73860,5438.424855,7.163260562,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NASDAQGS,United States
4025308,2011,54746973.33,1052281,5138.258537,98.7614749,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NASDAQGS,United States
4025308,2012,54257366.78,1225193.82,5357.059179,120.968565,NASDAQGS,,United States,1126.07,35283.37,,2252.13,,,18017.04,9008.52,93.84,187.68,,9008.52,21582.92,53394.25,74977.17,0.287859891,7.510384615,NASDAQGS,United States
4025308,2013,52178080.67,861529,4780.436382,78.93131603,NASDAQGS,,United States,780.29,32559.48,,2695.56,,,15960.53,8015.73,70.94,354.68,,10498.48,22344.74,48590.95,70935.69,0.314999967,4.551538462,NASDAQGS,United States
4025308,2014,52982931.38,620649.1875,4533.82665,53.10985545,NASDAQGS,,United States,294.48,33865.2,,3962.09,,,15460.2,9275.57,26.77,133.85,,11043,24708.99,49352.17,74061.16,0.33362953,5.990576923,NASDAQGS,United States
4025308,2015,51570167.38,1061615,4677.78249,96.29606244,NASDAQGS,,United States,176.41,31509.97,,3406.12,,,16854.17,8793.48,27.14,54.28,,12457.43,24887.72,48391.28,73279,0.339629635,7.695,NASDAQGS,United States
4025308,2016,52832510.97,891278.625,4756.712085,80.24520752,NASDAQGS,,United States,247.16,26693.64,,3954.61,,,18537.25,9639.37,,247.16,,14829.8,28918.1,45230.89,74148.99,0.389999918,5.407169811,NASDAQGS,United States
4025308,2017,47199447.36,846253.875,4138.846542,74.20669352,NASDAQGS,,United States,725.39,26114.04,,2901.56,,,16683.97,9430.07,,1450.78,,15233.19,29740.99,42798.01,72539,0.41,5.86,NASDAQGS,United States
4025308,2018,47242129.9,711302,4094.833055,61.6539294,NASDAQGS,,United States,915.83,30222.39,,2747.49,,,26559.07,11905.79,,1831.66,,17400.77,34801.54,56781.46,91583,0.38,16.07634615,NASDAQGS,United States
4025308,2019,44690940.42,672926,3876.393479,58.36811519,NASDAQGS,,United States,905.1,23532.6,,2715.3,,,29868.3,11766.3,,2715.3,,19007.1,37109.1,53400.9,90510,0.41,24.89442308,NASDAQGS,United States
4025308,2020,38867369.94,431294.9,3372.147,37.419,NASDAQGS,,United States,884.44,18573.24,,2653.32,,,28302.08,11497.72,,2653.32,,23879.88,41568.68,46875.32,88444,0.47,24.72403846,NASDAQGS,United States
4025308,2021,39500000,700000,2940.957,52.118,NASDAQGS,,United States,497,24537,,2483,,,25828,12517,99,3676,,29503,48676,50464,99140,0.490982449,,NASDAQGS,United States
4056943,2004,80825653.2,5635.874658,7924.860596,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4056943,2005,67551406.59,6816.029079,5699.583495,0.57509575,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4056943,2006,47879536.19,6603.295275,3793.339898,0.523157604,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4056943,2007,54702764.79,7230.75337,4171.640591,0.551418276,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4056943,2008,60584530.02,7497.450323,4293.118416,0.531281534,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4056943,2009,50312136.35,6968.564164,4070.228594,0.563753622,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4056943,2010,56699998.46,7187.100263,4569.26412,0.579184484,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4056943,2011,48799999.9,7150.080448,3824.451403,0.560351132,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4056943,2012,6900000.817,13168.89945,581.6890069,1.110174368,NYSE,,United States,,5719.56,,2894.17,,,7443.41,6286.41,29.95,35.5,,,9216.08,13192.92,22409,0.411266902,7.510384615,NYSE,United States
4056943,2013,6700000.282,15221.84607,532.5491086,1.209907495,NYSE,,United States,,4656.54,,2427.3,,,6183.78,5335.43,28.61,74.82,,,7837.55,10868.93,18706.48,0.418975136,4.551538462,NYSE,United States
4056943,2014,2399998.429,19315.64502,178.9306374,1.440067891,NYSE,,United States,,,,5292.5,,,5944.3,2712.81,41.31,417.71,,,8423.02,5985.61,14408.63,0.584581601,5.990576923,NYSE,United States
4056943,2015,2399999.077,15796.53219,208.2609404,1.370750798,NYSE,,United States,,,,4980.94,,,5594.38,2553.11,38.88,393.12,,,7927.17,5633.26,13560.43,0.58458102,7.695,NYSE,United States
4056943,2016,2424499.955,16594.15402,204.2714561,1.398107679,NYSE,,United States,,,,5602.15,,,6204.63,2871.52,48.59,442.15,,,8915.82,6253.22,15169.04,0.587764288,5.407169811,NYSE,United States
4056943,2017,2866188.149,18686.8707,232.645142,1.516791453,NYSE,,United States,,,,6175.04,,,6839.14,3165.18,53.56,487.36,,,9827.58,6892.7,16720.28,0.587764081,5.86,NYSE,United States
4056943,2018,2439495.767,19145.19248,192.4651493,1.510468834,NYSE,,United States,,,,3860,,,4300.45,2194.51,36.08,223.06,,,6277.57,4336.53,10614.1,0.591436862,16.07634615,NYSE,United States
4056943,2019,1400000,800000,113.388,64.793,NYSE,,United States,,,,4547.01,,,5250.11,2464.73,46.36,231.79,,,7243.53,5296.47,12540,0.577633971,24.89442308,NYSE,United States
4056943,2020,1500000,700000,110.473,51.554,NYSE,,United States,,,,3693.86,,,4261.9,2002.28,37.66,188.3,,,5884.44,4299.56,10184,0.577812255,24.72403846,NYSE,United States
4056943,2021,1000000,800000,67.092,53.673,NYSE,,United States,,,,3786.2,,,4329.59,5180.89,6.2,128.63,,,9095.72,4335.79,13431.51,0.677192661,,NYSE,United States
4056944,2004,43947586.46,6881.442192,3529.062074,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4056944,2005,46860177.37,6029.28382,3908.597662,0.502901311,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4056944,2006,46779621.21,5438.784225,4067.439458,0.472896637,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4056944,2007,51374847.06,5692.818446,4013.03289,0.44468196,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4056944,2008,55181402.58,5887.965832,4049.416789,0.432080857,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4056944,2009,33807711.71,5550.819193,2607.211515,0.428072738,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4056944,2010,51803913.95,5582.287723,3883.642998,0.418493719,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4056944,2011,73701786.09,6491.64609,4533.262837,0.399289346,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
